gene_short_name,Y(1),Y(2),Y(3),AL 15 (1),AL 15 (2),AL 15 (2),DR 15 (1),DR 15 (2),DR 15 (3),ALtoDR(1),ALtoDR(2),ALtoDR(3),DRtoAL(1),DRtoAL(2),DRtoAL(3)
Lap3,82.543,68.3294,77.6216,84.3855,85.5214,71.2855,50.0498,64.2944,56.5418,57.555,49.0439,39.3025,104.399,95.7859,112.439
Sdk1,0,0.00459043,0.0472634,0,0,0,0,0,0,0.0102267,0,0,0,0,0
Gm5422,0.0319115,0.0176674,0.0251618,0.000169459,0.0268762,0.0535349,0.000425491,0.000615518,0.0226816,0.00270236,0.0243883,0.0218208,0.0506584,0.0190396,0.0392769
Zer1,3.17783,2.37308,2.58611,2.45278,3.88756,3.06361,2.69045,2.76932,1.76036,1.04019,1.73982,1.63379,1.65645,1.59465,1.61276
Tspan10,0.118523,0.0651627,0.094495,0.0320338,0,0,0.0264811,0,0,0,0,0,0,0,0
5730528L13Rik,0.1459,0.238072,0,0.0668019,0.0398031,0.0391568,0.0799453,0,0.376739,0.0689517,0.204011,0.0467343,0.0610577,0.528844,0.0979416
Ncoa7,0.377789,0.462678,0.778743,0.896912,0.694865,1.04312,0.487386,0.595476,0.520043,0.358033,0.297724,0.390666,0.365234,0.333605,0.549641
Batf2,0.337157,0.0582023,0,0.214183,0.140006,0.197771,0.307774,0.0876492,0.245435,0.115937,0.144268,0.0212459,0,0.169054,0.29199
Usp53,1.06895,1.05439,0.914206,0.714102,1.02495,0.746872,1.31265,1.36559,0.780388,3.84778,3.44252,1.61369,3.14216,2.22988,2.70127
Nploc4,14.3604,14.5108,12.3345,12.4119,11.9402,14.049,14.0646,15.5279,12.3193,15.2251,13.4759,11.0817,17.1727,14.4099,13.9407
Lmbrd2,6.73304,8.80826,5.22632,6.76349,7.50215,6.56162,5.83672,7.24526,4.80244,18.9193,18.3698,12.7555,25.7014,27.3679,20.5609
Ldb2,3.05469,2.92543,3.33353,4.29039,3.05383,3.93015,3.48058,3.30761,4.72772,0.388454,0.701598,0.992064,0.805922,0.802817,0.987618
Slc7a12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plekhg5,0.673713,0.471508,0.730022,0.889205,0.665211,0.725392,1.14836,0.738259,0.875857,0.511733,0.672174,0.56421,0.335456,0.535967,0.395083
Cplx3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127186,0
Wdr34,0.510691,0.353733,0.789001,0.588933,0.398643,0.591811,0.86465,0.539872,0.753546,0.6236,0.773976,1.07252,0.926267,0.421799,0.610537
Dock3,0.0761625,0.115302,0.116323,0.0579415,0.0468216,0.0650592,0.117938,0.0291116,0.0784644,0.0700093,0.0266471,0.0851996,0.163871,0.0493924,0.146077
Ralyl,0,0,0,0,0.0249412,0,0,0,0,0,0,0,0,0,0
Got1l1,0,0,0,0,0.0655783,0.0327152,0,0,0,0,0,0,0,0,0
2810408M09Rik,2.61192,1.26658,2.59278,1.50217,1.52373,1.92429,1.54696,1.59905,1.15186,1.07113,1.75866,0.712232,1.66318,2.12585,2.01534
Slc6a5,0,0.00835232,0,0.00805601,0,9.18E-05,0.00638686,6.31E-07,0.0118932,1.06E-05,3.37E-06,0.0252599,0.00722799,0.000199695,0.000439144
Fnbp1l,4.36546,4.01833,4.03745,2.92185,3.22439,2.66081,2.97873,2.86091,2.48594,5.19012,3.08041,5.38438,6.71065,4.14845,5.10037
Prkrip1,4.11108,6.73279,5.36633,2.27565,2.50872,3.00553,3.43749,5.17254,5.73922,6.42067,4.6337,1.37227,5.77207,2.85024,6.2748
Slx4,1.55273,0.752811,1.38542,1.70404,1.46388,1.16167,1.55615,2.53819,1.19402,1.09381,1.34284,1.09669,1.52325,1.29766,1.09353
Alg2,5.28963,4.53239,7.33979,4.03523,6.04866,6.25743,2.92793,4.14675,1.5968,2.0733,3.16996,3.32885,6.52892,5.78927,5.46173
Bahcc1,1.66911,1.26386,1.4227,1.54106,1.84147,1.74529,1.61682,1.39629,1.38126,0.604762,0.439133,0.97743,0.402595,0.795832,0.673435
Fam71f1,0,0,0,0,0,0,0,0,0.0421738,0,0,0,0,0,0
Htatip2,27.2609,19.9529,29.432,37.6652,45.8229,31.6712,30.9365,44.72,32.6698,31.3128,27.1514,20.4374,13.9965,15.0654,12.2393
Orai2,0.198835,0.141938,0.0873098,0.285066,0.359557,0.246717,0.161653,0.161,0.239242,0.271269,0.170158,0.0598215,0.197319,0.162474,0.128919
Exo1,0.0233612,0.0172863,0,0.0167879,0.047646,0.0268231,0,0.0313076,0,0,0.026909,0.00827674,0,0,0
Fbxl5,7.28043,5.5938,6.5421,8.64777,11.0526,10.0575,10.879,11.9972,9.62892,18.7453,21.1123,10.4236,15.7491,16.89,17.3637
Alkbh4,1.7277,1.69246,2.15253,1.79641,1.88645,1.93735,1.47679,2.06133,1.45839,0.206786,0.532254,0.195766,0.562988,0.627978,0.618374
Dnttip2,11.6362,12.4208,16.0851,9.14086,12.2251,9.3329,9.81417,11.6834,12.9806,8.3422,5.21701,6.14804,7.88417,5.27401,4.93515
Thap3,5.44663,4.05804,3.95546,3.47713,3.98115,4.54677,3.87966,3.79008,3.59135,1.53299,1.0972,0.382476,1.2241,1.29378,0.852314
Il22ra2,0,0,0,0,0,0,0,0,0,0,0.0408873,0.0136375,0,0,0
Dnajc28,4.62551,4.84767,4.68879,4.26444,5.50422,5.1155,3.85678,4.42779,3.71179,2.68789,4.83381,1.06718,4.05079,4.34091,5.21426
Cc2d2a,0.695645,0.366188,0.553635,0.519456,1.04333,0.660691,0.450333,0.287844,0.310939,0.949017,0.69873,0.61169,0.461968,0.575601,0.304451
Dnajc11,45.0261,39.2639,43.4827,29.7387,30.6919,27.5346,23.2329,31.9967,34.5808,10.8171,7.58975,5.77268,12.4104,8.891,14.5141
Ypel5,20.9552,17.3794,16.475,19.2257,25.559,20.075,22.5495,29.4767,16.5728,52.2904,29.4847,12.9412,32.8901,35.4796,41.1969
Polr2j,25.5087,19.5153,24.0339,19.2642,23.2059,18.397,19.7623,21.6284,22.7111,14.3403,17.487,6.44625,16.3367,13.2862,21.1907
Galnt12,0.0436936,0.0967932,0.0929418,0.0214786,0.03218,0.188375,0.146591,0.0283826,0.127594,0.0779323,0.0674565,0.0217904,0.148134,0.0275698,0
Defb3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azi1,0.9444,0.820363,1.3968,0.664446,0.641518,0.279749,0.549951,0.502327,0.669372,0.974437,0.418558,0.362153,0.32526,0.345218,0.332936
Cpeb2,18.2908,9.8216,11.5572,15.4062,15.4398,16.599,22.6469,27.269,17.1634,10.6743,12.4487,23.7373,6.85143,9.68415,3.27736
Kmo,67.2975,68.0066,57.5158,55.5844,66.563,59.1271,48.9671,55.2304,32.6703,94.5395,82.1119,46.135,144.113,133.211,180.418
Defb5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cercam,0.0957334,0,0.0270499,0.0743927,0.0285248,0.147785,0.124668,0.179436,0.151287,0.0310682,0,0.019484,0.0318421,0.0918771,0.0956677
Zfp597,1.6838,2.50825,3.26185,1.15295,2.02365,1.51863,2.43535,3.44939,2.32587,5.32704,3.09852,1.931,2.9818,3.47077,4.4829
Zfand1,12.5352,8.66738,11.2285,10.0353,17.3773,11.5224,13.5917,12.0143,9.91879,8.51075,12.2981,4.93199,9.43675,9.39555,13.4691
2600006K01Rik,6.04E-06,0,0,0,0.0510483,0,0,0,0,0,0,8.90E-07,0,0,9.59E-06
2410089E03Rik,2.32131,1.10379,0.847434,1.95376,0.719154,1.80077,1.08577,1.81366,1.15416,1.65739,1.32181,2.25683,0.604964,1.58817,0.921928
Ncoa5,4.96515,6.02042,7.4698,3.63653,3.2092,4.57601,2.93343,3.41011,3.46807,4.86247,3.16641,4.75891,6.01892,2.32455,4.10782
Gabbr2,2.79185,2.30055,4.62183,5.50425,5.55651,4.71385,4.29201,3.9834,3.98854,2.94282,3.59476,2.28946,5.79966,5.17623,4.24976
Zc3h10,0.764214,0.678429,0.654672,0.575831,0.945037,1.19385,1.35703,1.3149,1.54706,1.34848,1.65531,0.657629,1.1163,0.938803,1.56406
Tbc1d2,0.26523,0.223298,0.280281,0.170003,0.275399,0.120472,0.0433471,0.147756,0.13547,0.0183265,0.0914954,0.358518,0.152797,0.1699,0.471117
Xkr5,0.0154733,0.0356986,0,0.0161266,0.0378633,0,0,0,0,0,0,0,0,0,0
Myl6b,0.729087,0.240072,0.359585,0.963924,0.995274,0.959758,0.498362,0.596445,0.524475,0.178746,0.06022,0.0746316,0,0.225811,0.187711
Trub2,1.95173,1.26777,1.87089,2.15075,2.64607,1.30576,1.00166,1.34779,0.827528,1.25408,2.36646,1.40591,4.4684,1.88105,4.2427
Wdr70,2.26285,1.98683,3.44502,2.24941,2.05798,2.32925,2.13487,2.39404,2.42569,1.9337,1.42271,1.25725,1.03397,1.41437,1.6619
Olig2,0,0,0,0,0,0,0.0199253,0,0,0,0,0.0165982,0,0,0
Arhgap29,42.5387,38.8495,35.4184,31.5183,33.4028,31.8521,28.1423,34.2812,23.4417,31.007,27.3954,6.76548,29.124,26.816,17.5748
Zfp335,1.75087,1.18982,2.18436,1.69649,1.68701,1.66742,1.94173,2.36477,1.69521,1.59663,1.78761,1.0368,1.54163,1.65374,1.2275
Nhsl1,3.89107,2.8612,3.73481,1.65673,2.36732,2.03103,1.51097,2.11794,1.83331,0.604528,0.91177,1.14988,2.15944,1.49389,2.1952
Slc45a1,0.0425029,0,0,0,0.0117305,0.012196,0,0,0,0,0,0.00908041,0,0,0
5430411K18Rik,2.61167,2.45818,2.29535,2.61443,2.82463,2.5633,2.2496,2.39818,1.91231,2.36353,2.75459,2.37382,3.61508,4.19787,3.16696
Zfp800,10.5321,14.882,15.222,7.82097,9.00824,7.81005,7.81076,10.0021,8.4213,7.8164,6.07291,7.13467,11.2913,6.39044,13.8909
Mcph1,1.09432,1.12415,0.948737,0.918173,0.732412,0.685676,0.560046,0.823759,0.611924,0.78048,0.749874,0.765892,1.28353,0.889167,0.694579
Rapgef1,3.97631,3.57006,5.17234,3.92492,4.16839,4.88931,7.18484,6.32583,5.71275,6.45159,7.21172,4.74962,5.0114,5.02778,5.48532
Pcif1,26.6453,16.7512,26.0387,28.9295,20.7736,24.4478,21.2557,26.157,26.4649,3.72774,3.86792,2.76545,2.27881,2.54803,2.77373
A730011L01Rik,1.35077,0.528425,1.22266,0.51986,1.69176,0.583235,0.781389,1.70623,0.645168,1.63732,2.02244,1.12995,1.05092,0.946383,1.92052
4932438H23Rik,0,0,0,0.161614,0,0,0.072583,0.0267571,0.0583188,0,0,0.103273,0,0.0715124,0.147661
Rere,5.03205,5.45531,4.68151,3.89498,4.00308,5.83967,6.33431,6.5503,4.41183,1.73671,4.08991,4.15438,2.75865,3.29811,1.80753
Trim14,10.7436,10.2906,9.07347,8.32041,8.57665,7.93448,3.96028,3.07173,3.48262,2.48298,2.50621,1.32804,9.24491,8.37224,15.1687
Srrm3,0,0,0,0.0118526,0,0,0,0.0297774,0,0,0,0.00865431,0,0,0
Slc44a3,3.27747,2.48542,3.31823,3.26211,3.75537,2.52528,4.31274,4.20069,1.94158,2.72852,2.83224,1.23169,2.82271,2.15736,2.22475
Neurl2,0.175519,0.751181,1.75774,1.18746,0.848401,1.02677,0.970425,0.984878,0.98394,0.202662,0.973413,0.407049,0.399142,0.220348,0.230901
Slc39a5,0.101129,0.0823614,0,0.454276,0.322993,0.361862,0,0.0322376,0,0.333773,0.138296,0.115279,0.182873,0.101033,0.106733
Heca,9.28854,7.16527,6.48288,9.5878,8.20717,10.5939,14.1985,17.2751,12.2437,20.2743,19.83,17.1174,12.2953,13.294,10.3076
Lrrc17,0,0.0454856,0.0629088,0.118586,0.0518656,0.227173,0.28492,0.0541671,0.0889728,0.0856081,0.147006,0.508753,0.354749,0.841427,0.134747
Tmem120a,11.6492,12.5631,14.3805,11.0444,14.6484,11.4885,13.0001,14.2198,17.4573,9.01246,8.71253,12.3141,11.2221,9.70508,10.4638
Alg14,16.1137,13.5948,17.1056,17.2673,16.3466,15.7256,10.4323,13.419,10.839,12.2722,10.6576,4.81556,17.6365,16.1082,17.5387
Txlnb,0,0.0560506,0,0.00977557,0.0307194,0.0431564,0.0333465,0.108436,0.100149,0.0141262,2.03703,1.87998,4.06981,0.0206209,0.0467637
Fgl2,0.826323,0.56783,0.652884,1.65521,1.87159,1.77652,2.53767,0.75171,1.47506,1.02748,1.40469,0.397396,2.25755,1.47427,1.30024
9130011E15Rik,1.62951,0.801732,1.27667,1.2583,1.8102,1.61469,1.20502,1.23881,0.949454,1.92304,1.97355,1.79339,1.89351,2.40795,1.52148
4931408A02Rik,0.0929815,0.116969,0.148156,0,0.138732,0.0977889,0.525778,0.563132,0.121862,0.0967667,0.395918,0.69135,0,0.180358,0.231879
Gpr37,0,0,0,0,0,0,0,0,0,0.0246826,0,0,0,0,0
Slc26a11,1.15152,1.05916,1.82025,0.814433,0.64177,0.597342,1.09955,1.44938,0.722235,1.17559,0.758411,0.405116,1.2248,1.04609,1.75456
Cited2,11.039,8.56843,14.0556,11.9517,9.05995,13.0835,7.00929,8.67389,3.99744,5.34437,9.35723,2.63645,7.935,9.92728,11.6518
Spsb1,1.03582,0.127366,1.19031,0.78738,0.591384,0.226118,1.42251,0.696912,0.416194,0.105085,0.335529,0.537473,0.333528,0.264441,0.195238
Pak7,0,0,0,0,0,0,0,0,0,0.0546523,0.0755232,0,0,0.0265047,0
Coq10a,6.70512,4.38348,4.13426,6.18758,6.03469,7.01046,7.87761,8.94215,9.08119,5.14614,5.26339,3.54531,6.45736,3.91986,4.16946
Rhbdd2,1.57304,1.38905,2.43448,1.85307,2.17022,1.52734,4.0319,4.11385,3.88455,2.83784,3.31918,7.10594,1.0483,1.23528,1.21512
Urb1,0.439125,0.396069,0.57231,0.408662,0.707102,0.476497,0.472906,0.73391,0.387423,0.826551,0.881852,1.09983,0.776978,0.915473,0.661517
Pion,5.24379,4.41124,4.77065,3.90265,5.27819,4.21053,3.5969,3.49869,2.63906,5.23745,3.41988,1.38741,6.69954,6.73848,6.80964
Pik3cd,1.49091,3.03145,1.43446,4.07088,2.09684,1.61481,0.759333,1.11717,2.20006,0.56134,0.567607,0.121543,0.761696,0.416962,0.497239
Ptger4,0.207759,0.262626,0.148371,0.356936,0.21662,0.143917,0.230831,0.133874,0.264318,0.240613,0.237728,0.235549,0,0.215976,0.249711
Plcb4,2.70854,1.71861,1.18273,1.28071,2.04478,1.71032,1.69605,1.4788,2.07071,1.58251,2.36367,2.09693,1.83407,1.09206,0.813986
Dag1,5.81984,5.5727,6.94274,6.69105,10.0104,9.74937,9.02747,8.88734,5.71328,14.4261,15.4717,9.45391,15.3894,17.9795,16.3003
Clstn1,1.01404,0.512236,0.516823,0.809752,1.25857,1.06472,2.20558,1.4916,1.51498,0.526802,0.573857,0.546725,0.923818,0.693508,0.526957
Stk32a,0,0.0231981,0.0159195,0,0,0,0.0298393,0,0,0,0.0451211,0.0288323,0,0.00690442,0
Mrap,23.2552,22.0438,24.4892,24.4519,31.9614,21.3918,17.3208,15.8152,16.1814,17.2614,14.351,15.0482,30.3355,27.8496,40.3872
4833442J19Rik,35.8721,67.9338,38.8476,17.027,27.2038,13.8296,30.2682,60.1106,32.3494,46.8761,35.2964,17.3938,44.0444,16.5125,27.4079
Hip1,0.955544,0.977257,0.777298,1.10589,0.965606,1.07188,0.838587,0.713527,0.883186,0.790665,0.713842,0.480575,1.03878,0.716135,0.998899
Rhou,23.0907,19.7728,16.8487,21.4461,26.5346,33.3784,18.687,16.7445,24.3497,13.0917,17.0905,13.1807,25.205,24.8353,24.143
Olfr906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ccdc40,0.0278693,0.0295212,0.333725,0.0276314,0.00773465,0,0.255119,0.0683349,0.0377503,0.00933252,0.18918,0.109651,0.105808,0.29199,0.0489262
Zfp292,1.98118,2.22448,2.12426,2.02738,2.76014,1.69642,1.75873,2.10346,1.75785,4.67593,5.81655,3.69406,3.20208,3.55892,2.27335
Rsbn1l,2.68894,2.4024,2.65677,2.46027,2.95608,2.70142,2.82157,3.08573,2.25938,2.01682,1.77183,3.26525,2.03692,2.27498,1.3678
Tbc1d16,1.24526,0.797355,1.53498,1.52622,1.63423,1.82421,2.19505,2.12944,1.67594,1.13645,1.09308,0.975733,1.16507,1.15667,1.19365
Ccdc67,0.0266692,0.0844157,0.0233546,0.171594,0.162149,0.0670866,0.223451,0.146295,0.0750348,0.0231463,0.052146,0.119776,0.0675587,0.0936313,0.0176013
Zc3h12d,0.724696,0.468455,0.325058,1.01405,1.04804,0.67592,0.073717,0.107105,0.169082,0.0253342,0.153583,0.189015,0.439804,0.546926,0.589205
Dtx4,3.15125,2.42483,1.99527,2.69925,3.1854,3.31989,0.868729,0.621704,1.0266,0.527878,0.402977,0.614931,2.45945,1.85389,1.69613
Ccdc32,2.87655,2.36106,4.40684,2.3516,3.01618,2.70064,2.90117,2.03561,3.20701,1.82454,1.40063,0.97474,1.91089,1.9657,2.48089
Fam60a,0.160834,0.329967,0.127474,0.213921,0.162259,0.139207,0.92068,0.842231,0.354642,2.91152,1.92127,1.12744,0.88921,2.12165,1.04289
Phtf2,1.90411,1.57013,1.85798,1.41983,2.1693,1.94715,2.74339,3.01901,2.04766,3.58737,4.20002,3.34811,3.68092,2.80859,2.11303
Ankrd13c,3.8539,4.31774,3.40904,3.83783,4.28485,4.12041,6.16691,9.04121,6.94639,8.59642,7.96615,27.7891,6.18428,7.9065,5.44227
Cbx4,2.79934,1.87143,3.21451,3.27699,3.08502,3.26511,4.19962,3.89117,3.22169,3.29032,2.57603,4.68729,1.81712,2.80605,3.17537
2700050L05Rik,2.62355,2.51934,3.00978,2.43694,2.43234,3.0111,2.87168,4.19356,3.31177,6.67371,8.16049,2.98267,6.54179,5.79785,7.7059
Timeless,1.08873,2.10653,1.26211,1.73933,1.87762,2.06348,1.1462,0.474019,1.12169,1.03214,1.29758,0.918375,0.371173,1.06068,2.94769
Ifi203,5.05476,4.63033,3.68533,5.98074,5.53032,3.82468,3.02222,3.08023,3.1059,1.87726,4.04323,1.46518,2.59403,3.1843,4.4074
Magi2,0.0259422,0.0390683,0.0582207,0.0628328,0.0775104,0.0554412,0.0579995,0.0421217,0.01871,0.0851417,0,0.0616956,0.0739753,0.106029,0.0167049
BC013529,17.9258,20.631,21.1066,20.2293,15.2997,16.5859,17.1173,18.219,14.3388,51.2015,58.2858,39.2738,62.2009,42.708,60.3833
Bahd1,1.37904,1.57227,1.70782,2.10128,1.15841,1.61734,1.65073,1.59308,1.96918,0.87943,0.85768,0.762368,0.50682,0.808122,0.499601
Gnaz,0.0401793,0.0146193,0.106521,0.0440035,0,0.0230629,0.0703821,0.147015,0.064554,0.126586,0.0612178,0.0135933,0.0192902,0.0144879,0.0143299
Slc7a5,0.655584,0.470739,0.686186,0.450525,0.409376,0.502058,0.904243,1.01981,0.848737,0.454835,0.833294,0.741261,0.508162,0.460341,0.330846
Fkbp6,0,0.121951,0.0550148,0.0761593,0.00046082,0.029542,0.0625224,7.32E-06,0.000793641,0.272017,0.119366,0.25081,0.53623,0.100509,0.389975
Ptger3,0.127773,0,0,0,0.0206969,0.0461412,0,0,0,0,0,0.0662529,0.458098,0.151239,0
Saa4,82.3257,153.932,51.0482,37.1006,71.8489,87.1344,68.0238,53.5933,57.2977,55.4618,34.1986,7.33741,133.415,128.33,172.38
Cox15,4.81575,4.57192,5.12317,4.56463,5.61853,5.72476,4.44581,4.81969,3.44196,5.33574,5.44662,3.07353,7.77674,6.37904,9.12382
Lats1,5.666,5.27668,4.86875,5.18332,4.5605,4.96003,4.48964,5.40596,5.27703,7.255,8.55669,7.96467,8.29063,7.22065,6.23057
Rab11fip2,1.1459,0.876175,1.29067,1.58881,1.4326,1.09897,2.00225,1.63274,1.65726,4.97156,4.92272,3.9384,2.68499,2.63891,2.22246
Ythdf2,14.2451,14.7222,15.2308,18.0582,14.711,13.3398,12.9331,12.6702,14.0697,11.6382,12.19,11.4173,10.9631,9.20462,17.0602
Saa3,12.1445,9.94082,5.62384,6.88178,9.56616,15.4938,9.13792,6.48187,7.76743,2.1551,3.14292,0.615277,8.30335,4.62314,9.48359
Elavl1,16.3512,15.9972,20.1557,15.3744,13.8223,14.2493,11.4087,14.3358,15.3439,3.80189,3.91514,4.43406,6.23246,4.51623,5.15386
Ipo8,15.1499,13.6486,10.5927,10.0504,12.6648,11.9328,10.2463,11.072,8.19917,9.46076,10.0018,5.36846,18.2615,15.9074,13.7405
Stat2,10.0031,8.91649,10.7626,7.26919,8.05051,6.6059,5.32704,5.12124,4.359,3.18714,2.27887,1.29963,6.05285,4.61026,6.85813
Nup43,3.65194,3.61441,4.69035,2.185,4.78725,3.61397,2.25088,2.48134,1.33261,0.752903,1.06248,1.54523,1.31058,1.3796,1.82859
Disp2,0.193214,0.221183,0.15954,0.107059,0.270671,0.266275,0.623886,0.675246,0.695691,0.336325,0.369211,0.179018,0.659241,0.274486,0.188805
Negr1,0.0236759,0.0792379,0,0.402497,0.0607247,0.0810283,0.0213128,0,0.0127259,0,0,0,0.236263,0.0886002,0.0324504
Ift88,2.50732,1.60369,2.67101,1.79247,3.03617,2.03793,1.56476,2.27066,1.8905,3.16249,1.97438,2.21653,1.47508,2.55364,1.71006
Rbms2,3.08146,2.86131,2.89405,3.61416,2.90898,2.93194,3.19471,3.13232,2.79135,1.34263,1.39206,1.75805,1.65052,1.57597,1.02453
Orc3,14.9506,12.0827,12.7346,13.0302,18.3787,11.8902,8.78308,8.94443,6.14803,13.3138,14.4816,15.5272,14.4281,14.8005,21.0791
Tph1,0,0,0,0,0,0,0.0244008,0,0,0,0,0.0678725,0,0.0948988,0
Ndufb10,92.7352,85.1185,96.2592,93.5045,95.6806,80.9257,99.2562,103.323,111.056,135.101,106.291,45.8719,130.421,102.438,129.262
Baz2a,1.93019,1.65471,1.40295,1.90826,1.68363,1.80002,2.08665,1.96254,1.31514,2.09326,2.10117,2.40335,2.39266,2.60602,2.01399
Gjb6,0,0,0,0,0,0,0,0.235781,0.175597,0.206899,0,0,0,0.0303693,0.0324418
Plcb2,0.370251,0.349014,0.174844,0.240535,0.294247,0.332169,0.19983,0.154538,0.0995336,0.116039,0.0550696,0.0891152,0.133293,0.433818,0.283261
Pfpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm9769,3.86005,3.07749,3.76218,2.90507,3.57348,3.03255,3.15754,4.45094,3.67602,6.70303,2.63259,2.10564,4.56172,3.64449,4.97909
Bub1b,0.419502,0.285091,0.762895,0.353236,0.501145,0.132354,0.454511,0.400945,0.111188,0.142311,0.483994,0.146895,0.156948,0.139594,0.123484
Tnni3k,0,0,0,0,0,0,0,0,0,0,0.336212,0,0,0,0
Bmf,1.82707,0.545706,0.241618,1.39716,1.79962,1.70977,2.46532,2.18838,1.05748,0.944207,1.47617,0.323129,0.650137,1.07181,0.721064
Flywch1,2.12909,1.98281,2.00549,1.58161,1.74167,2.27684,2.26685,1.91897,1.61044,1.54125,1.62839,0.957087,1.7873,1.58436,2.08027
Klhdc5,2.07031,2.30135,3.09775,2.75335,2.63913,3.002,2.60823,2.45315,1.4662,1.64907,1.99433,1.61971,3.0714,3.21469,3.46496
Ppapdc2,2.6377,2.18268,1.61878,2.13783,3.19595,2.90401,1.85864,1.59826,1.26951,6.32973,4.64386,3.63966,6.14742,6.43676,5.74414
Gramd1b,0.203984,0.515993,0.321503,0.455367,0.32641,0.813279,0.399706,0.668059,0.368831,0.946255,0.392326,0.282352,0.532373,0.639239,0.649039
Mrps35,5.679,6.11584,7.66167,6.85746,8.679,7.20244,7.83017,8.22704,7.55963,26.7923,29.7267,14.2722,20.2079,15.5083,21.9164
Mettl11b,0,0,0,0,0,0,0,0,0,0,0,0,0.0437055,0,0
Cacna2d1,0.119472,0.176223,0.0899247,0.214903,0.257372,0.198623,0.415352,0.287238,0.244998,0.338493,0.990648,0.948366,1.60584,0.285688,0.305878
Rep15,0,0,0,0,0,0,0.0422203,0,0,0.140936,0.22088,0.164892,0,0.0524411,0.0550887
Zmym5,4.84081,3.80952,3.8915,4.7068,4.57451,4.14256,7.22745,6.78386,4.36502,10.7602,11.0929,6.85492,7.46863,7.5284,6.42872
Gorab,0.862199,0.794162,1.51595,1.22402,1.47103,1.05054,0.676554,0.853652,0.605707,0.782445,0.993383,0.766888,1.45457,1.21074,1.98242
Gpr26,0,0,0,0.0130259,0,0,0,0,0,0,0,0,0,0.00623975,0
Sdr9c7,51.6531,35.5555,38.4745,30.1607,48.067,52.7761,24.9188,21.769,7.88035,16.4401,13.061,4.2864,51.8446,32.2864,59.4187
Pnrc1,33.7828,24.469,26.991,19.5703,22.6747,27.7122,32.7502,26.9422,33.3142,32.7776,44.8614,31.3847,56.3231,33.0057,40.7808
Svs2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gpr176,0,0,0,0.0269266,0.0104381,0.0524016,0,0.0476309,0,0,0.0465004,0,0.023747,0.033641,0.017822
Rdh7,153.172,112.764,143.842,149.552,158.538,163.44,144.414,180.363,113.756,532.813,348.564,85.9021,497.366,506.666,617.223
Abcc8,0,0,0,0,0,0,0,0,0,0,0,0,0.0158707,0,0
Ndp,0,0,0,0,0,0.0218261,0,0,0,0,0,0.0179262,0,0,0
9430038I01Rik,7.20621,3.7067,6.8852,7.75931,11.1308,8.0122,7.94831,8.55469,7.46727,5.9015,9.66946,3.51541,1.78037,4.07689,2.43251
Tdrd6,0,0,0,0,0,0,0,0,0,0.00858925,0,0.155086,0,0.00635363,0
Rgl3,6.01453,5.25326,7.04592,4.17533,5.50595,5.69384,4.90782,3.93009,3.39679,1.49422,1.41526,1.05421,1.9589,2.04573,2.21342
Maob,37.1379,29.2149,38.8004,49.3313,75.0892,55.7994,42.6217,51.8492,37.5761,67.9599,42.352,26.609,45.0796,50.5745,46.1149
Hmx3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hs2st1,2.42406,2.24913,2.00532,1.59174,2.38379,2.36343,2.23195,2.14791,1.93708,4.0745,5.27111,3.47871,4.4779,4.20706,4.06522
Thbs1,0.131289,0.10459,0.0998947,0.685917,0.183075,0.372285,0.353537,0.124173,0.190699,0.16937,0.701592,0.247971,0.502876,0.266671,0.316359
Wfdc5,0,0,0,0,0,0,0,0,0,0,0,0,0.189281,0,0
Tax1bp3,7.87249,8.08919,6.78586,8.9834,9.35189,8.49866,11.7938,14.9293,9.35628,8.42456,5.37501,2.9216,3.64806,4.66531,7.04487
1700034J05Rik,0.0216577,0.032114,0,0.091372,0.0455978,0,0,0,0,0.088758,0.0229403,0.101837,0,0.046341,0.121671
Kcns1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cd209c,0.332939,0.553137,1.56161,0.592368,0.383285,0.486684,0.542325,0.597522,0.260498,1.40025,0.693985,1.17247,0.382786,0.53963,0.409765
Ikzf5,2.84521,2.42545,2.69797,1.85992,2.24295,2.82999,2.88627,2.62826,1.82445,2.6764,4.07378,3.09188,1.83239,3.2652,1.92197
Fmo2,2.08049,2.21475,1.98444,3.86225,4.95233,3.30022,16.2286,11.3048,19.5757,114.022,99.3458,34.4819,5.37922,3.82896,4.62325
Alkbh3,13.8725,10.4171,14.9183,7.36593,12.1009,12.1245,10.9806,10.1055,9.51414,8.19503,10.025,8.14476,8.0237,8.76386,6.72736
2310057M21Rik,1.16119,0.746765,0.920656,0.794083,0.765411,0.87253,0.64389,0.587637,0.813159,0.511483,0.771892,0.939241,0.289643,0.477101,0.584881
Fmo1,108.141,87.0952,86.8552,114.539,137.912,111.845,148.606,169.175,150.575,178.766,128.474,41.2615,74.8627,97.1125,87.3289
